customer_id,segment_name,recency_days,frequency,monetary_value,R_Score,F_Score,M_Score,RFM_Score,ticket_count,avg_resolution_hours,avg_sentiment_score,reopened_tickets,return_rate,email_opens_30d,campaign_clicks_30d,engagement_score,category_diversity,loyalty_tier,avg_discount_pct
CUST00813,Champions,37,10,10122.32,4,5,5,14,4,24.950000000000003,-0.235,0,0,7,3,10,4,Platinum,0.197
CUST00814,Regular Customers,50,4,4209.28,3,3,4,10,0,0,0,0,0.25,0,0,0,4,No Tier,0.2925
CUST00815,Champions,6,6,8248.23,5,4,5,14,2,27.35,-0.075,0,0.16666666666666666,0,0,0,4,Silver,0.19166666666666665
CUST00816,Regular Customers,9,4,4139.43,5,3,4,12,1,17,-0.4,1,0,2,1,3,3,No Tier,0.2625
CUST00817,High Value Unhappy,42,15,12291.02,3,5,5,13,1,18.1,-0.61,0,0,7,2,9,5,Platinum,0.3093333333333333
CUST00818,Dormant,207,1,988.84,1,1,1,3,1,35.1,-1,0,0,2,0,2,1,No Tier,0.12
CUST00819,Loyal Customers,3,5,2464.45,5,4,3,12,1,1.8,-0.67,0,0,0,0,0,3,No Tier,0.2
CUST00820,Dormant,249,2,935.6700000000001,1,2,1,4,0,0,0,0,0,4,2,6,2,No Tier,0.44
CUST00821,Discount Sensitive,36,4,1560.22,4,3,2,9,2,28.2,-0.22,1,0.25,0,0,0,3,Silver,0.33499999999999996
CUST00822,High Value Unhappy,46,7,5444.48,3,5,5,13,1,7.7,0.77,0,0,0,0,0,4,No Tier,0.32
CUST00823,At Risk,206,8,3291.63,1,5,4,10,3,32.199999999999996,-0.626666667,0,0.25,0,0,0,2,Gold,0.24625
CUST00824,Loyal Customers,26,5,3095.46,4,4,3,11,0,0,0,0,0,0,0,0,3,Gold,0.16199999999999998
CUST00825,Regular Customers,157,1,410.77,2,1,1,4,0,0,0,0,0,6,3,9,1,No Tier,0.25
CUST00826,High Value Unhappy,218,10,8171.4,1,5,5,11,2,8.55,0.195,0,0,0,0,0,5,No Tier,0.332
CUST00827,Regular Customers,20,2,2194.51,4,2,3,9,0,0,0,0,0,6,2,8,2,No Tier,0.16999999999999998
CUST00828,Discount Sensitive,150,1,355.91,2,1,1,4,0,0,0,0,0,1,0,1,1,No Tier,0.39
CUST00829,Champions,13,11,6982.35,5,5,5,15,1,21.2,-0.73,0,0,8,3,11,4,Silver,0.30818181818181817
CUST00830,Discount Sensitive,14,4,1997.9499999999998,5,3,2,10,0,0,0,0,0,6,1,7,4,No Tier,0.3875
CUST00831,Regular Customers,6,4,2386.85,5,3,3,11,2,27.3,-0.635,0,0,8,1,9,3,Platinum,0.3025
CUST00832,Regular Customers,45,2,1058.1299999999999,3,2,1,6,0,0,0,0,0,6,3,9,2,No Tier,0.20500000000000002
CUST00833,Discount Sensitive,127,1,1142.84,2,1,1,4,0,0,0,0,0,0,0,0,1,Gold,0.49
CUST00834,Discount Sensitive,14,5,2537.02,5,4,3,12,1,2.8,0.36,0,0.2,0,0,0,4,No Tier,0.45
CUST00835,High Value Unhappy,217,9,6888.030000000001,1,5,5,11,1,39.8,-1,1,0.1111111111111111,0,0,0,5,Gold,0.27555555555555555
CUST00836,Regular Customers,25,4,2317.06,4,3,3,10,0,0,0,0,0,0,0,0,3,No Tier,0.295
CUST00837,Champions,5,5,3553.5,5,4,4,13,0,0,0,0,0,6,1,7,4,No Tier,0.362
CUST00838,High Value Unhappy,69,6,4291.93,3,4,4,11,2,16.75,-0.52,2,0,7,1,8,3,No Tier,0.2866666666666667
CUST00839,Dormant,222,3,1996.99,1,2,2,5,0,0,0,0,0,3,0,3,3,No Tier,0.15333333333333332
CUST00840,Champions,10,12,10612.47,5,5,5,15,4,22.275,-0.67,0,0,0,0,0,3,No Tier,0.24749999999999997
CUST00841,Champions,8,9,7419.17,5,5,5,15,2,21.4,-0.715,0,0.1111111111111111,0,0,0,4,No Tier,0.17777777777777778
CUST00842,Champions,24,7,7745.47,4,5,5,14,1,10.1,-0.02,0,0,0,0,0,3,No Tier,0.2657142857142857
CUST00843,Discount Sensitive,105,1,803.69,3,1,1,5,1,1,-0.41,0,1,4,2,6,1,No Tier,0.4
CUST00844,Regular Customers,40,2,755.87,4,2,1,7,0,0,0,0,0.5,3,1,4,2,Silver,0.29500000000000004
CUST00845,Regular Customers,156,4,2758.2200000000003,2,3,3,8,2,23.799999999999997,-0.375,0,0,2,0,2,3,No Tier,0.31
CUST00846,Champions,39,11,8410.48,4,5,5,14,2,10.7,-0.515,1,0.090909091,0,0,0,6,No Tier,0.1809090909090909
CUST00847,Champions,24,8,8043.27,4,5,5,14,2,21.1,0.014999999999999986,1,0.125,10,5,15,4,No Tier,0.33375
CUST00848,Loyal Customers,19,5,2968.0699999999997,4,4,3,11,0,0,0,0,0,3,1,4,4,No Tier,0.186
CUST00849,Champions,3,8,4626.5,5,5,4,14,0,0,0,0,0,6,2,8,5,Gold,0.29125
CUST00850,Discount Sensitive,67,2,2278.0299999999997,3,2,3,8,1,7.8,-1,0,0.5,0,0,0,2,Silver,0.355
CUST00851,Regular Customers,30,4,2428.66,4,3,3,10,1,34.4,-1,0,0.25,0,0,0,3,Gold,0.21250000000000002
CUST00852,Loyal Customers,31,5,2167.86,4,4,3,11,0,0,0,0,0,3,1,4,3,Gold,0.30999999999999994
CUST00853,Discount Sensitive,121,1,318.94,2,1,1,4,1,33.8,-1,0,0,0,0,0,1,No Tier,0.47
CUST00854,Dormant,339,3,2249.63,1,2,3,6,0,0,0,0,0,5,0,5,3,Silver,0.2733333333333334
CUST00855,Dormant,352,1,613.47,1,1,1,3,0,0,0,0,0,1,0,1,1,No Tier,0.43
CUST00856,Regular Customers,21,2,2859.3100000000004,4,2,3,9,1,2.8,0.07,0,0,7,3,10,2,Silver,0.14
CUST00857,Champions,4,8,8240.81,5,5,5,15,3,45.166666666666664,-0.756666667,0,0.125,4,1,5,5,No Tier,0.255
CUST00858,Regular Customers,150,3,2363.5299999999997,2,2,3,7,0,0,0,0,0,0,0,0,3,Silver,0.21333333333333335
CUST00859,Dormant,229,4,2159.64,1,3,3,7,0,0,0,0,0,5,2,7,4,Silver,0.3075
CUST00860,High Value Unhappy,9,4,4975.85,5,3,5,13,1,15.5,-0.05,0,0,9,4,13,3,No Tier,0.2925
CUST00861,Dormant,230,3,1530.88,1,2,2,5,1,22,-0.42,0,0,4,2,6,3,Platinum,0.31666666666666665
CUST00862,At Risk,513,4,3934.7400000000002,1,3,4,8,0,0,0,0,0,0,0,0,4,No Tier,0.235
CUST00863,Champions,1,5,3905.8599999999997,5,4,4,13,0,0,0,0,0,0,0,0,4,No Tier,0.21000000000000002
CUST00864,Regular Customers,198,2,1042.98,2,2,1,5,2,11.55,-0.315,0,0,5,1,6,2,No Tier,0.265
CUST00865,Regular Customers,5,4,2649.15,5,3,3,11,1,51.4,-0.24,0,0,7,2,9,3,No Tier,0.32
CUST00866,Regular Customers,86,1,1280.71,3,1,2,6,0,0,0,0,0,0,0,0,1,No Tier,0.06
CUST00867,Discount Sensitive,75,1,424.64,3,1,1,5,1,1,-0.44,0,0,0,0,0,1,No Tier,0.55
CUST00868,New Customers,12,2,2446.06,5,2,3,10,0,0,0,0,0,5,1,6,2,Silver,0.26
CUST00869,At Risk,153,7,4021.25,2,5,4,11,2,23.35,-0.945,0,0.14285714285714285,1,0,1,4,No Tier,0.32857142857142857
CUST00870,High Value Unhappy,47,8,6011.93,3,5,5,13,1,1,-0.29,0,0,5,0,5,4,No Tier,0.2775
CUST00871,High Value Unhappy,182,8,7332.96,2,5,5,12,2,4.6,0.125,0,0,0,0,0,5,No Tier,0.20625
CUST00872,Regular Customers,185,3,1959.48,2,2,2,6,0,0,0,0,0,8,2,10,3,Silver,0.26666666666666666
CUST00873,High Value Unhappy,49,6,6473.18,3,4,5,12,0,0,0,0,0,0,0,0,4,No Tier,0.16166666666666665
CUST00874,Regular Customers,81,1,511.56,3,1,1,5,0,0,0,0,0,2,0,2,1,No Tier,0.24
CUST00875,Loyal Customers,1,5,2503.32,5,4,3,12,0,0,0,0,0,3,0,3,3,No Tier,0.274
CUST00876,Discount Sensitive,96,3,1392.13,3,2,2,7,2,42.25,-0.725,1,0,6,1,7,3,No Tier,0.4166666666666667
CUST00877,Regular Customers,123,3,1904.33,2,2,2,6,1,17.5,-0.18,0,0,0,0,0,1,Silver,0.18333333333333335
CUST00878,Regular Customers,23,4,3527.67,4,3,4,11,0,0,0,0,0,6,1,7,4,No Tier,0.2425
CUST00879,High Value Unhappy,215,6,5967.77,1,4,5,10,0,0,0,0,0,0,0,0,3,Gold,0.20833333333333334
CUST00880,Champions,40,6,4867.9,4,4,5,13,1,15.8,-0.97,0,0.16666666666666666,5,0,5,4,No Tier,0.18499999999999997
CUST00881,Champions,27,9,9947.49,4,5,5,14,0,0,0,0,0,0,0,0,4,No Tier,0.21666666666666667
CUST00882,Regular Customers,145,2,894.79,2,2,1,5,1,9.8,0.31,0,0,2,0,2,2,Silver,0.225
CUST00883,High Value Unhappy,40,4,7320.71,4,3,5,12,0,0,0,0,0,3,1,4,4,No Tier,0.0775
CUST00884,Dormant,331,1,365.93,1,1,1,3,0,0,0,0,0,0,0,0,1,No Tier,0.26
CUST00885,High Value Unhappy,91,8,6880.8099999999995,3,5,5,13,2,28.6,-0.145,0,0.125,2,1,3,4,Platinum,0.21625
CUST00886,High Value Unhappy,42,7,4255.63,3,5,4,12,3,37.06666666666667,-0.586666667,1,0.14285714285714285,0,0,0,4,No Tier,0.3057142857142857
CUST00887,Regular Customers,43,4,2990.4700000000003,3,3,3,9,2,28.7,-0.76,1,0,4,2,6,3,No Tier,0.28500000000000003
CUST00888,Discount Sensitive,168,3,2556.74,2,2,3,7,0,0,0,0,0,3,1,4,3,No Tier,0.3666666666666667
CUST00889,Discount Sensitive,104,3,2012.98,3,2,2,7,1,17.1,-0.29,0,0.3333333333333333,0,0,0,3,No Tier,0.3866666666666667
CUST00890,Regular Customers,55,2,1836.2600000000002,3,2,2,7,1,31.6,0.02,0,0,3,0,3,2,Gold,0.12
CUST00891,High Value Unhappy,16,4,4809.09,5,3,5,13,0,0,0,0,0,0,0,0,2,No Tier,0.29000000000000004
CUST00892,Discount Sensitive,33,2,1512.83,4,2,2,8,0,0,0,0,0,4,1,5,2,No Tier,0.385
CUST00893,Discount Sensitive,159,2,2269.27,2,2,3,7,0,0,0,0,0,4,0,4,1,No Tier,0.34
CUST00894,Regular Customers,85,2,1903.85,3,2,2,7,2,34.3,-0.445,1,0,0,0,0,2,No Tier,0.31
CUST00895,Discount Sensitive,114,4,1415.7,2,3,2,7,1,47.8,-0.8,0,0,4,1,5,3,Silver,0.3725
CUST00896,High Value Unhappy,48,12,10648.24,3,5,5,13,2,18.9,-0.485,2,0.083333333,2,1,3,4,No Tier,0.22666666666666668
CUST00897,Regular Customers,3,4,2200.73,5,3,3,11,0,0,0,0,0.25,3,1,4,4,No Tier,0.1925
CUST00898,High Value Unhappy,399,6,4353.639999999999,1,4,4,9,1,17.6,-1,1,0.16666666666666666,6,1,7,3,No Tier,0.305
CUST00899,Dormant,247,1,574.65,1,1,1,3,1,3.2,-0.13,0,1,0,0,0,1,Silver,0.18
CUST00900,Regular Customers,118,2,1242.65,2,2,2,6,1,45.1,-1,0,0,4,1,5,2,Gold,0.25
CUST00901,Loyal Customers,24,5,2464.39,4,4,3,11,3,16.366666666666667,0.023333333333333334,0,0,4,0,4,3,No Tier,0.24
CUST00902,Regular Customers,30,2,2750.7200000000003,4,2,3,9,0,0,0,0,0,2,1,3,2,No Tier,0.28500000000000003
CUST00903,Discount Sensitive,102,1,632.18,3,1,1,5,1,12.3,-0.64,0,0,0,0,0,1,Silver,0.34
CUST00904,Champions,25,9,6237.5,4,5,5,14,4,24.075,-0.775,0,0.4444444444444444,4,2,6,6,No Tier,0.2577777777777778
CUST00905,Champions,14,6,5968.610000000001,5,4,5,14,2,46.7,-0.995,2,0,4,1,5,4,Gold,0.27666666666666667
CUST00906,Discount Sensitive,98,2,1449.41,3,2,2,7,0,0,0,0,0,0,0,0,2,No Tier,0.395
CUST00907,Dormant,280,3,2874.51,1,2,3,6,2,30.05,-0.42,0,0,0,0,0,2,No Tier,0.37333333333333335
CUST00908,Regular Customers,12,3,3367.2,5,2,4,11,1,35.5,-0.44,0,0,5,2,7,2,Gold,0.26333333333333336
CUST00909,Dormant,245,1,615.14,1,1,1,3,1,27,-1,0,1,5,0,5,1,No Tier,0.49
CUST00910,Discount Sensitive,187,1,1239.32,2,1,2,5,1,22.7,-0.76,0,0,4,1,5,1,No Tier,0.39
CUST00911,Champions,9,12,6468.68,5,5,5,15,1,25.5,-0.9,0,0.083333333,1,0,1,6,No Tier,0.28583333333333333
CUST00912,Regular Customers,198,2,1516.54,2,2,2,6,0,0,0,0,0,5,2,7,2,No Tier,0.315
CUST00913,Dormant,243,3,1818.9,1,2,2,5,1,36.3,-0.4,1,0,3,1,4,3,No Tier,0.37333333333333335
CUST00914,Discount Sensitive,12,4,2222.24,5,3,3,11,0,0,0,0,0.25,2,0,2,3,Gold,0.3775
CUST00915,Regular Customers,173,4,2277.22,2,3,3,8,2,20.65,-0.07,2,0,0,0,0,4,Silver,0.25
CUST00916,High Value Unhappy,47,6,4860.93,3,4,5,12,2,18.349999999999998,-0.425,0,0.16666666666666666,7,1,8,4,No Tier,0.23666666666666666
CUST00917,Dormant,346,3,1704.79,1,2,2,5,1,16.6,-0.84,0,0,3,1,4,3,No Tier,0.2833333333333333
CUST00918,Dormant,296,2,1142.22,1,2,1,4,1,45.9,0.13,1,0,0,0,0,2,No Tier,0.38
CUST00919,Regular Customers,2,3,2454.3900000000003,5,2,3,10,1,41.3,-0.5,1,0,0,0,0,3,No Tier,0.23
CUST00920,At Risk,126,4,3650.77,2,3,4,9,2,7.75,-0.72,0,0.5,8,3,11,3,No Tier,0.27749999999999997
CUST00921,Dormant,255,1,1335.06,1,1,2,4,1,28.8,-1,1,1,0,0,0,1,Gold,0.1
CUST00922,Regular Customers,19,2,1685.92,4,2,2,8,0,0,0,0,0,6,3,9,2,No Tier,0.185
CUST00923,At Risk,117,7,4149.83,2,5,4,11,2,23.4,-0.02,0,0,0,0,0,5,Silver,0.27714285714285714
CUST00924,Champions,16,6,3946.79,5,4,4,13,0,0,0,0,0.16666666666666666,7,1,8,4,No Tier,0.37666666666666665
CUST00925,Regular Customers,9,3,1237.22,5,2,2,9,1,1,-0.22,0,0,0,0,0,3,No Tier,0.2333333333333333
CUST00926,Regular Customers,36,4,2339.8,4,3,3,10,1,22.6,-0.37,0,0,0,0,0,2,Platinum,0.2025
CUST00927,Dormant,403,1,617.86,1,1,1,3,0,0,0,0,0,0,0,0,1,Platinum,0.36
CUST00928,Dormant,289,1,325.55,1,1,1,3,0,0,0,0,0,5,2,7,1,No Tier,0.53
CUST00929,Regular Customers,19,3,1073.3,4,2,1,7,0,0,0,0,0,7,1,8,2,No Tier,0.22
CUST00930,Champions,31,6,3844.14,4,4,4,12,1,29.5,-0.91,0,0.16666666666666666,5,0,5,3,Gold,0.3566666666666667
CUST00931,Regular Customers,1,3,2714.71,5,2,3,10,0,0,0,0,0,3,0,3,2,No Tier,0.23666666666666666
CUST00932,Regular Customers,143,1,688.68,2,1,1,4,1,2.4,-0.5,0,1,2,0,2,1,Gold,0.2
CUST00933,Dormant,265,3,2102.12,1,2,3,6,0,0,0,0,0,4,0,4,2,Silver,0.22666666666666666
CUST00934,High Value Unhappy,104,10,6237.47,3,5,5,13,3,23.5,-0.173333333,1,0.1,5,1,6,4,No Tier,0.258
CUST00935,Champions,32,7,5188.150000000001,4,5,5,14,0,0,0,0,0,0,0,0,3,Gold,0.33714285714285713
CUST00936,Champions,29,5,3923.66,4,4,4,12,1,14.3,-0.9,0,0,8,1,9,3,Silver,0.22800000000000004
CUST00937,At Risk,186,5,3342.44,2,4,4,10,1,40.5,-1,1,0,8,2,10,3,No Tier,0.16999999999999998
CUST00938,High Value Unhappy,86,3,4729.23,3,2,4,9,1,34.4,-0.45,0,0,0,0,0,3,No Tier,0.2933333333333334
CUST00939,Regular Customers,53,2,1107.05,3,2,1,6,0,0,0,0,0.5,6,2,8,2,No Tier,0.305
CUST00940,Regular Customers,4,4,2899.21,5,3,3,11,2,31.450000000000003,-0.44,0,0.75,1,0,1,3,No Tier,0.21750000000000003
CUST00941,At Risk,243,5,3758.0600000000004,1,4,4,9,2,22.349999999999998,-0.735,0,0,2,1,3,4,No Tier,0.294
CUST00942,Discount Sensitive,67,1,407.18,3,1,1,5,1,51.1,-0.67,0,1,4,1,5,1,No Tier,0.35
CUST00943,At Risk,406,5,3965.95,1,4,4,9,0,0,0,0,0,0,0,0,4,Silver,0.304
CUST00944,High Value Unhappy,134,6,4456.65,2,4,4,10,1,9.8,-1,0,0.16666666666666666,3,1,4,3,Gold,0.24833333333333332
CUST00945,Regular Customers,12,3,2214.03,5,2,3,10,0,0,0,0,0,0,0,0,3,No Tier,0.20333333333333334
CUST00946,Dormant,233,1,542.29,1,1,1,3,0,0,0,0,0,13,5,18,1,No Tier,0.39
CUST00947,Champions,19,10,10027.53,4,5,5,14,2,24.950000000000003,-0.49,0,0.1,1,0,1,4,No Tier,0.161
CUST00948,Regular Customers,139,1,923.64,2,1,1,4,0,0,0,0,0,0,0,0,1,No Tier,0.1
CUST00949,Regular Customers,190,2,1269.04,2,2,2,6,0,0,0,0,0,0,0,0,2,No Tier,0.14500000000000002
CUST00950,At Risk,269,3,3765.9,1,2,4,7,1,17.8,-0.42,0,0,0,0,0,3,No Tier,0.16666666666666666
CUST00951,Regular Customers,56,2,1189.38,3,2,2,7,0,0,0,0,0.5,6,2,8,2,Gold,0.185
CUST00952,High Value Unhappy,52,9,5015.73,3,5,5,13,0,0,0,0,0,11,4,15,5,Gold,0.33222222222222225
CUST00953,Discount Sensitive,11,4,2392.2400000000002,5,3,3,11,1,39.3,-0.96,1,0.25,4,2,6,4,Silver,0.3475
CUST00954,Discount Sensitive,24,3,1448.85,4,2,2,8,0,0,0,0,0,6,2,8,3,No Tier,0.39999999999999997
CUST00955,Regular Customers,123,2,748.92,2,2,1,5,0,0,0,0,0,0,0,0,2,No Tier,0.145
CUST00956,Champions,33,8,6939.79,4,5,5,14,2,20.35,-0.92,1,0,3,1,4,2,Gold,0.2875
CUST00957,Regular Customers,30,4,2283.67,4,3,3,10,1,28.3,-0.38,0,0.5,0,0,0,4,No Tier,0.23
CUST00958,Dormant,220,2,1033.42,1,2,1,4,1,7.1,0.05,0,0,1,0,1,2,Silver,0.27
CUST00959,At Risk,123,7,3865.13,2,5,4,11,1,15.8,-1,0,0.14285714285714285,1,0,1,3,Silver,0.3085714285714286
CUST00960,At Risk,206,4,3772.4900000000002,1,3,4,8,2,15.35,-0.335,0,0.25,0,0,0,3,No Tier,0.2125
CUST00961,Champions,12,7,4642.05,5,5,4,14,1,7.3,-0.26,0,0.14285714285714285,0,0,0,5,No Tier,0.3457142857142857
CUST00962,Regular Customers,82,1,349.41,3,1,1,5,1,32.9,-0.85,0,1,0,0,0,1,No Tier,0.26
CUST00963,Discount Sensitive,163,1,641.2,2,1,1,4,0,0,0,0,0,8,1,9,1,No Tier,0.34
CUST00964,Dormant,279,3,2167.08,1,2,3,6,0,0,0,0,0,0,0,0,3,No Tier,0.25
CUST00965,Regular Customers,6,3,1160.9499999999998,5,2,1,8,2,10.6,-0.15,0,0,1,0,1,2,Silver,0.3233333333333333
CUST00966,Regular Customers,42,2,2702.51,3,2,3,8,1,49.6,0.59,0,0,4,2,6,2,No Tier,0.305
CUST00967,Dormant,278,2,2065.27,1,2,2,5,1,1,-0.77,0,0.5,5,0,5,2,No Tier,0.29000000000000004
CUST00968,High Value Unhappy,158,6,6505.79,2,4,5,11,1,27.3,-0.34,0,0,0,0,0,3,No Tier,0.29
CUST00969,Loyal Customers,20,5,3048.0499999999997,4,4,3,11,1,20,-0.25,0,0,9,4,13,3,Gold,0.32999999999999996
CUST00970,Dormant,248,3,1607.64,1,2,2,5,1,2.9,0.65,0,0,6,3,9,2,No Tier,0.41
CUST00971,Champions,38,9,5971.94,4,5,5,14,1,1.6,-0.18,0,0,8,2,10,5,No Tier,0.2866666666666667
CUST00972,High Value Unhappy,51,6,7731.1900000000005,3,4,5,12,1,29.2,-0.24,0,0,10,4,14,4,No Tier,0.27166666666666667
CUST00973,Champions,16,8,3816.52,5,5,4,14,2,15.3,0.2,1,0,0,0,0,3,Silver,0.28625
CUST00974,Champions,22,6,3864.1600000000003,4,4,4,12,2,41.8,-0.52,1,0.16666666666666666,8,0,8,2,Gold,0.2783333333333333
CUST00975,Loyal Customers,19,5,3079.6099999999997,4,4,3,11,0,0,0,0,0,6,0,6,3,Silver,0.292
CUST00976,Champions,11,8,6222.9,5,5,5,15,2,24.650000000000002,-0.775,2,0.125,6,3,9,5,No Tier,0.3375
CUST00977,Regular Customers,12,4,2475.1,5,3,3,11,0,0,0,0,0,4,2,6,3,No Tier,0.295
CUST00978,Dormant,367,1,725.16,1,1,1,3,1,8.7,-0.69,0,0,0,0,0,1,No Tier,0.38
CUST00979,High Value Unhappy,163,8,6304.8099999999995,2,5,5,12,1,1,-0.31,0,0,0,0,0,5,Silver,0.27999999999999997
CUST00980,Regular Customers,141,1,492.33,2,1,1,4,0,0,0,0,0,8,1,9,1,Silver,0.26
CUST00981,High Value Unhappy,50,9,6921.92,3,5,5,13,1,29.4,-1,0,0,1,0,1,5,Gold,0.2877777777777778
CUST00982,Loyal Customers,12,5,2494.24,5,4,3,12,3,20.633333333333333,-0.34,0,0,4,2,6,4,No Tier,0.308
CUST00983,Dormant,316,2,1982.29,1,2,2,5,1,7.4,0.73,0,0,0,0,0,2,No Tier,0.10500000000000001
CUST00984,Regular Customers,7,4,4244.13,5,3,4,12,0,0,0,0,0,2,0,2,2,Silver,0.14750000000000002
CUST00985,Regular Customers,145,1,734.6,2,1,1,4,1,37,-0.69,0,0,0,0,0,1,No Tier,0.15
CUST00986,Champions,6,6,3804.19,5,4,4,13,0,0,0,0,0,0,0,0,4,No Tier,0.3566666666666667
CUST00987,Champions,35,6,6292.92,4,4,5,13,1,33,-0.68,0,0,0,0,0,4,Gold,0.2916666666666667
CUST00988,High Value Unhappy,44,7,4773.01,3,5,4,12,0,0,0,0,0,0,0,0,3,No Tier,0.16142857142857142
CUST00989,At Risk,218,5,4165.87,1,4,4,9,0,0,0,0,0,0,0,0,2,No Tier,0.22999999999999998
CUST00990,Champions,14,9,6877.57,5,5,5,15,2,31.4,-0.68,1,0.1111111111111111,0,0,0,5,No Tier,0.28444444444444444
CUST00991,High Value Unhappy,48,12,11918.47,3,5,5,13,2,36.6,-0.745,1,0,9,1,10,6,Gold,0.22666666666666668
CUST00992,High Value Unhappy,332,5,4442.45,1,4,4,9,0,0,0,0,0,9,3,12,5,No Tier,0.322
CUST00993,High Value Unhappy,224,7,6785.33,1,5,5,11,1,27.6,0.24,0,0,0,0,0,5,No Tier,0.10714285714285714
CUST00994,Champions,11,8,7749.85,5,5,5,15,0,0,0,0,0.125,4,1,5,3,Silver,0.35125
CUST00995,Dormant,219,4,2523.84,1,3,3,7,0,0,0,0,0,2,1,3,2,No Tier,0.33
CUST00996,Champions,19,8,4295.360000000001,4,5,4,13,3,5.533333333333334,-0.166666667,0,0,0,0,0,4,No Tier,0.18875
CUST00997,Dormant,240,1,325.85,1,1,1,3,1,30.6,-0.19,0,0,2,1,3,1,No Tier,0.33
CUST00998,Champions,23,5,4050.55,4,4,4,12,0,0,0,0,0,0,0,0,3,Silver,0.16
CUST00999,High Value Unhappy,208,7,4930.56,1,5,5,11,2,9.55,0.03,0,0,2,1,3,4,Silver,0.30428571428571427
CUST01000,Regular Customers,21,4,3336.54,4,3,4,11,1,22.6,-0.09,0,0,1,0,1,3,No Tier,0.32
CUST01001,At Risk,373,5,4064.54,1,4,4,9,0,0,0,0,0,6,2,8,2,Silver,0.22800000000000004
CUST01002,Champions,40,6,3771.06,4,4,4,12,0,0,0,0,0,6,0,6,3,Silver,0.22833333333333336
CUST01003,Regular Customers,198,1,944.62,2,1,1,4,1,11.4,-0.19,1,0,0,0,0,1,No Tier,0.32
CUST01004,High Value Unhappy,275,7,5599.9,1,5,5,11,1,49.1,-1,0,0,0,0,0,4,No Tier,0.3385714285714286
CUST01005,Dormant,204,1,1329.67,1,1,2,4,1,18.5,0.23,0,0,2,0,2,1,No Tier,0.18
CUST01006,Regular Customers,47,3,1795.3999999999999,3,2,2,7,0,0,0,0,0,0,0,0,3,Silver,0.20333333333333334
CUST01007,Loyal Customers,56,5,2893.62,3,4,3,10,1,54.7,-1,1,0,8,2,10,3,Silver,0.312
CUST01008,Dormant,329,1,473.15,1,1,1,3,0,0,0,0,0,0,0,0,1,No Tier,0.1
CUST01009,Regular Customers,31,2,1137.6100000000001,4,2,1,7,0,0,0,0,0,1,0,1,2,No Tier,0.25
CUST01010,New Customers,16,2,781.3599999999999,5,2,1,8,0,0,0,0,0,0,0,0,2,No Tier,0.29500000000000004
CUST01011,Dormant,425,4,1951.66,1,3,2,6,0,0,0,0,0,1,0,1,3,No Tier,0.265
CUST01012,Champions,21,5,3441.3199999999997,4,4,4,12,2,47.7,-0.665,0,0.2,0,0,0,3,No Tier,0.164
CUST01013,Dormant,367,2,1302.3899999999999,1,2,2,5,1,33.5,-0.9,0,0.5,0,0,0,2,No Tier,0.255
CUST01014,At Risk,197,7,3972.09,2,5,4,11,1,44.4,-1,1,0,4,1,5,4,No Tier,0.26857142857142857
CUST01015,Loyal Customers,11,5,2736.99,5,4,3,12,1,38.2,-0.17,0,0,7,1,8,4,Silver,0.166
CUST01016,Regular Customers,36,4,1706.07,4,3,2,9,0,0,0,0,0,2,0,2,2,Gold,0.26
CUST01017,High Value Unhappy,46,6,5902.049999999999,3,4,5,12,2,30.349999999999998,-0.75,0,0.16666666666666666,1,0,1,4,No Tier,0.25333333333333335
CUST01018,New Customers,6,2,1107.73,5,2,1,8,1,1.3,0.08,0,0,6,1,7,2,No Tier,0.32
CUST01019,Dormant,350,2,1151.0900000000001,1,2,1,4,1,22.5,-0.67,0,0,7,3,10,1,No Tier,0.38
CUST01020,Discount Sensitive,191,1,236.73,2,1,1,4,0,0,0,0,0,0,0,0,1,Silver,0.33
CUST01021,Discount Sensitive,51,3,1191.98,3,2,2,7,1,24.9,-0.97,0,0.3333333333333333,5,2,7,2,No Tier,0.35000000000000003
CUST01022,Dormant,312,2,1528.4,1,2,2,5,1,48.9,-0.17,0,0,0,0,0,2,No Tier,0.455
CUST01023,Dormant,264,1,948.21,1,1,1,3,0,0,0,0,0,0,0,0,1,Gold,0.24
CUST01024,New Customers,17,2,996.72,5,2,1,8,0,0,0,0,0,4,2,6,2,No Tier,0.245
CUST01025,Champions,23,6,7672.870000000001,4,4,5,13,2,22.35,-0.375,0,0.16666666666666666,12,5,17,5,Platinum,0.18666666666666668
CUST01026,Discount Sensitive,125,2,759.58,2,2,1,5,1,10.1,-0.54,0,0,3,1,4,2,No Tier,0.41500000000000004
CUST01027,High Value Unhappy,58,5,4590.97,3,4,4,11,2,31.75,-0.49,0,0,0,0,0,4,No Tier,0.16799999999999998
CUST01028,Dormant,233,1,2809.6,1,1,3,5,0,0,0,0,0,0,0,0,1,Silver,0.26
CUST01029,Discount Sensitive,18,5,2874.62,4,4,3,11,2,12.049999999999999,0.02,1,0,1,0,1,4,Gold,0.33799999999999997
CUST01030,High Value Unhappy,59,12,9864.789999999999,3,5,5,13,0,0,0,0,0,8,2,10,6,Silver,0.2366666666666667
CUST01031,Dormant,234,5,3089.5600000000004,1,4,3,8,1,28.6,0.12,0,0,4,0,4,3,Silver,0.406
